countyfips,periods,final_consumer_spending,average_consumer_spending,sd_consumer_spending,positive_consumer_spending,negative_consumer_spending,max_increase_consumer_spending,max_decrease_consumer_spending
48409,231,0.124,0.13869416883116883,0.12983996613949864,200,31,0.441,-0.291
48419,231,0.261,0.15763164502164503,0.10846396530795661,209,22,0.384,-0.252
48423,231,0.413,0.18658025974025974,0.14203854715295966,212,19,0.526,-0.307
48427,231,0.323,0.12667510822510822,0.1616591607024173,183,48,0.627,-0.335
48439,231,0.161,0.09497162337662338,0.10721086131334288,185,46,0.322,-0.331
48441,231,0.296,0.1884969696969697,0.11550402390277952,218,13,0.458,-0.213
48451,231,-0.00106,0.028254329004329004,0.12265607253566328,150,81,0.283,-0.338
48453,231,0.108,0.06513597402597403,0.08992823277886515,197,34,0.253,-0.35
48455,231,0.227,0.1786182683982684,0.12678863449110472,213,18,0.575,-0.287
48457,231,0.0222,0.06768069956709957,0.08192124700396611,186,45,0.377,-0.201
48459,231,-0.112,-0.11647002597402598,0.12444184660831051,36,195,0.384,-0.406
48467,231,0.00978,-0.033383549783549786,0.14391373105907668,94,137,0.346,-0.428
48469,231,-0.00508,0.0030713116883116886,0.09784777484820954,130,101,0.218,-0.393
48471,231,0.422,0.2485956277056277,0.12353522169254408,223,8,0.573,-0.262
48473,231,0.0885,0.04125392207792208,0.10462528374783812,163,68,0.27,-0.328
48477,231,0.241,0.1368243116883117,0.1252922275683941,197,34,0.374,-0.315
48479,231,0.163,0.07601089177489177,0.1441379437545596,174,57,0.31,-0.415
48481,231,0.054,0.1382935497835498,0.1646738570720818,191,40,0.582,-0.394
48485,231,0.113,0.01997956883116883,0.10562765974063586,134,97,0.486,-0.392
48489,231,0.149,0.11455357575757576,0.15544092944745538,173,58,0.493,-0.327
48491,231,0.216,0.12644281385281386,0.10249004107019152,207,24,0.331,-0.313
48493,231,0.174,0.02692274458874459,0.09837869959118119,145,86,0.26,-0.304
48497,231,0.192,0.1111334632034632,0.12470446526347694,187,44,0.321,-0.32
48499,231,0.226,-0.006570385281385282,0.15360765085560354,101,130,0.588,-0.394
48501,231,0.101,-0.06186813852813853,0.15199439820483612,82,149,0.307,-0.458
49001,231,0.0699,0.08538007359307359,0.13904872645083416,176,55,0.478,-0.36
49003,231,0.183,0.09745264069264069,0.11529384147527941,182,49,0.372,-0.286
49005,231,-0.0533,-0.06425405497835499,0.0843969933661505,64,167,0.14,-0.303
49007,231,0.255,0.0950992251082251,0.1977751999903612,162,69,0.603,-0.455
49013,231,0.32,0.15543034199134198,0.19246748021434892,176,55,0.67,-0.371
49019,231,0.0743,0.18427692640692642,0.16642749720965125,199,32,0.616,-0.309
49021,231,0.206,0.15488632034632036,0.13143975372063205,202,29,0.472,-0.354
49023,231,0.131,0.11991350216450217,0.17788340838175987,170,61,0.637,-0.387
49027,231,-0.115,-0.06029839826839827,0.13595834069282048,74,157,0.315,-0.458
49029,231,0.549,0.33625489177489176,0.2375657200510162,209,22,0.736,-0.283
49035,231,0.226,0.0983888658008658,0.10379315753996837,199,32,0.274,-0.316
49037,231,0.159,0.09763121212121212,0.2750629849093113,133,98,0.736,-0.424
49039,231,0.39,0.15251991341991342,0.1784832360560396,188,43,0.736,-0.343
49041,231,0.422,0.1904874458874459,0.17673390103908085,206,25,0.723,-0.237
49043,231,-0.0813,-0.004264724242424242,0.11262748852991912,117,114,0.339,-0.442
49045,231,0.162,0.07865372294372294,0.1309123767656338,183,48,0.334,-0.348
49047,231,0.235,0.07272903896103897,0.16145875170741247,152,79,0.736,-0.412
49049,231,0.133,0.07957668701298701,0.09410226135253215,188,43,0.248,-0.256
49051,231,0.333,0.2628893073593074,0.19701627201931246,210,21,0.713,-0.332
49053,231,0.159,0.09797064935064935,0.10258801140659234,197,34,0.297,-0.305
49057,231,0.236,0.2298038961038961,0.13048490432252585,216,15,0.465,-0.282
50007,231,0.315,0.21962996969696968,0.19041677309350288,198,33,0.53,-0.355
50011,231,0.478,0.30727588744588746,0.14450742825187182,222,9,0.558,-0.213
50021,231,0.351,0.24457878787878787,0.189987215831471,208,23,0.712,-0.429
50023,231,0.245,0.27057333333333333,0.18460507477754556,214,17,0.684,-0.374
50025,231,0.189,0.0799904761904762,0.1516306008872366,173,58,0.423,-0.35
50027,231,0.585,0.2723580303030303,0.19671775792537396,205,26,0.647,-0.3
51003,231,0.0531,0.008724419913419913,0.10440623763825167,148,83,0.189,-0.405
51007,231,0.265,0.05377048917748918,0.14041790180869146,156,75,0.331,-0.401
51009,231,0.209,0.1547187012987013,0.11182726691313959,200,31,0.344,-0.211
51011,231,0.35,0.19740045021645022,0.1401959393142819,200,31,0.427,-0.242
51013,231,0.0578,-0.01888063593073593,0.12237885974734347,122,109,0.172,-0.439
51015,231,0.154,7.389870129870135e-4,0.12560758400861963,134,97,0.341,-0.393
51019,231,0.211,0.13733364502164502,0.11100115386816818,196,35,0.306,-0.264
51023,231,0.237,0.12815294372294372,0.09340142147555004,206,25,0.271,-0.286
51027,231,0.255,0.16626896103896105,0.09532176014974914,219,12,0.402,-0.201
51031,231,0.284,0.1640957212121212,0.11789009644184274,208,23,0.356,-0.285
51033,231,0.476,0.24521805194805193,0.20428651985176388,193,38,0.715,-0.394
51041,231,0.201,0.11711515151515152,0.1220647546746451,186,45,0.305,-0.315
51043,231,0.273,0.13654391341991343,0.10808488152329869,205,26,0.337,-0.268
51047,231,0.0159,0.06349085714285714,0.12609598646294065,173,58,0.367,-0.346
51051,231,0.158,0.1203178787878788,0.07694704325931219,220,11,0.326,-0.239
51059,231,0.143,0.036787012987012986,0.1195751248758806,163,68,0.21,-0.415
51061,231,0.0273,0.001661151515151515,0.12287912227186126,133,98,0.258,-0.403
51065,231,0.312,0.2171648484848485,0.15724772213418542,215,16,0.642,-0.325
51067,231,-0.232,0.020337835497835497,0.12238987205394701,143,88,0.311,-0.384
51069,231,0.262,0.14661264069264068,0.10444013304674842,206,25,0.3,-0.262
51073,231,0.184,0.1431222077922078,0.12807721066290997,195,36,0.433,-0.25
51075,231,0.102,0.04535711255411255,0.1286146058921613,155,76,0.468,-0.327
51079,231,0.162,0.08301454545454545,0.17817609768120185,153,78,0.482,-0.408
51083,231,-0.0651,0.07122134199134199,0.13892948622270318,169,62,0.736,-0.292
51085,231,0.241,0.10668083982683983,0.12646932777749562,183,48,0.28,-0.332
51087,231,0.198,0.08711701298701299,0.11605682163115583,183,48,0.246,-0.37
51089,231,-0.0591,0.1188378354978355,0.17790564574121562,170,61,0.619,-0.389
51093,231,0.179,0.117879670995671,0.10604401402844575,201,30,0.35,-0.309
51095,231,0.183,0.0627817316017316,0.11867376593925849,174,57,0.314,-0.339
51099,231,0.392,0.1494700865800866,0.1959249844622023,186,45,0.416,-0.564
51101,231,0.106,0.030135071428571428,0.13306217271557114,146,85,0.478,-0.373
51103,231,0.264,-0.15934849350649352,0.19765085449610975,50,181,0.432,-0.663
51105,231,0.509,0.3208352813852814,0.19402797831595575,221,10,0.736,-0.16
51107,231,0.164,0.09817522943722944,0.13110304950300072,186,45,0.303,-0.386
51109,231,2.39e-4,0.14357791774891776,0.14166927870586846,198,33,0.439,-0.361
51113,231,0.131,0.12440979437229438,0.17345983264892598,179,52,0.628,-0.344
51117,231,0.0276,0.08338474458874459,0.27359000578726916,153,78,0.736,-0.526
51119,231,0.175,0.15177016017316017,0.20158986324501488,181,50,0.736,-0.423
51121,231,0.0383,-0.0066492640692640695,0.16297152105672638,137,94,0.252,-0.875
51125,231,0.188,0.14530480086580086,0.1523874891204033,191,40,0.602,-0.259
51127,231,0.219,0.08507536796536797,0.15024171365913522,162,69,0.474,-0.387
51137,231,0.102,0.10344619047619048,0.15179404958331763,175,56,0.444,-0.383
51139,231,0.108,0.12330883116883117,0.14693064548466714,192,39,0.636,-0.298
51143,231,0.167,0.2422112987012987,0.12874938562977756,221,10,0.649,-0.143
51145,231,0.16,0.12590627705627705,0.1209569362498447,189,42,0.399,-0.267
51147,231,-0.029,0.1023892987012987,0.18949360060699066,168,63,0.732,-0.449
51149,231,0.573,0.35365497835497833,0.26238252391246153,189,42,0.736,-0.369
51153,231,0.123,0.033669705627705625,0.10773709626041539,179,52,0.196,-0.391
51155,231,-0.0482,-0.0890867316017316,0.12358568784023917,51,180,0.268,-0.393
51161,231,0.24,0.16851288744588744,0.13411837652648617,196,35,0.417,-0.287
51163,231,0.298,0.12765884848484849,0.13402295090425984,181,50,0.403,-0.312
51165,231,-0.193,-0.23703857142857143,0.09893481709270859,5,226,0.0559,-0.507
51167,231,0.238,0.16959233766233767,0.07910082764744991,224,7,0.374,-0.182
51169,231,0.325,0.21692597402597402,0.09653077464131062,224,7,0.466,-0.178
51171,231,-0.00127,0.11149558441558442,0.12004965627490231,196,35,0.46,-0.233
51173,231,0.627,0.4328969090909091,0.16887961550721747,227,4,0.722,-0.146
51175,231,-0.0292,0.06224630735930736,0.1493856102315658,160,71,0.419,-0.446
51177,231,0.378,0.2216717748917749,0.17087603914473376,191,40,0.47,-0.34
51179,231,0.24,0.10659712554112553,0.14278676568176088,181,50,0.307,-0.39
51185,231,0.27,0.1775348051948052,0.09889810210000809,219,12,0.45,-0.222
51187,231,0.196,0.07154722943722944,0.13894078411521751,171,60,0.478,-0.388
51191,231,0.471,0.2914248917748918,0.18149286130136855,209,22,0.611,-0.193
51195,231,0.176,0.13410290043290043,0.08298280349243424,219,12,0.326,-0.251
51199,231,0.148,0.0725342380952381,0.11598304129018744,179,52,0.335,-0.375
51510,231,0.0775,6.321904761904763e-4,0.10974329181185832,144,87,0.187,-0.394
51520,231,0.118,0.08784497835497836,0.11669397677118319,182,49,0.351,-0.286
51530,231,0.288,0.14178183116883117,0.13056649441259083,197,34,0.487,-0.34
51540,231,0.0245,0.06407593073593074,0.1319727561802203,164,67,0.313,-0.382
51550,231,0.13,0.08127346320346321,0.11475899141488989,185,46,0.266,-0.342
51570,231,0.276,0.18463561471861473,0.13921955119642326,202,29,0.498,-0.222
51590,231,-0.11,0.09861238095238095,0.19891630330357185,159,72,0.736,-0.465
51610,231,-0.0649,0.00428021645021645,0.1772520365062278,124,107,0.432,-0.495
51620,231,0.51,0.23579796536796538,0.17934561907770152,206,25,0.617,-0.34
51630,231,0.327,0.13519320346320346,0.1705495234009814,180,51,0.425,-0.37
51650,231,0.295,0.14988020606060606,0.1279450278121165,197,34,0.428,-0.355
51670,231,0.47,0.2916718441558442,0.16314743056685543,219,12,0.736,-0.262
51680,231,0.242,0.15039689610389612,0.10860482908639381,209,22,0.327,-0.296
51683,231,0.0824,0.03164279653679654,0.1252270963364843,139,92,0.299,-0.442
51700,231,0.167,0.12057359307359307,0.11093989087942191,198,33,0.323,-0.302
51710,231,0.211,0.04241804761904762,0.1347823087391129,171,60,0.32,-0.362
51720,231,0.096,0.05748146060606061,0.07264738670772954,190,41,0.291,-0.181
51730,231,0.442,0.24941989610389612,0.147896255912475,217,14,0.736,-0.281
51735,231,0.327,0.20923808658008658,0.16479859089887067,201,30,0.699,-0.275
51740,231,0.119,0.04636748051948052,0.11084093911503493,162,69,0.293,-0.355
51750,231,-0.191,-0.053566132034632036,0.14535242061359488,78,153,0.311,-0.523
51760,231,0.115,0.10010987012987013,0.12331608248188357,186,45,0.313,-0.326
51770,231,0.185,0.12477935064935065,0.13218025946152337,186,45,0.374,-0.307
51775,231,0.0062,-0.02300305194805195,0.10923326560668979,105,126,0.229,-0.364
51790,231,0.141,0.026942679653679653,0.13815068207486023,151,80,0.367,-0.442
51800,231,0.17,0.14085363636363638,0.13439743841285354,193,38,0.477,-0.358
51810,231,0.203,0.09964774891774891,0.12270273295261615,184,47,0.302,-0.338
51820,231,0.378,0.2757743722943723,0.2110458102473817,202,29,0.674,-0.366
51840,231,0.361,0.27999770562770565,0.14607613249803178,216,15,0.533,-0.27
53007,231,0.0481,-8.453636363636365e-4,0.12077628734971214,120,111,0.347,-0.438
53009,231,0.0216,0.01558337445887446,0.11825361286216972,142,89,0.262,-0.345
53011,231,0.0914,0.04174220779220779,0.095116422976724,174,57,0.178,-0.367
53015,231,-0.103,0.03233392554112554,0.12865782599102973,145,86,0.316,-0.411
53017,231,0.264,0.09345162337662338,0.14302561153188817,181,50,0.44,-0.415
53021,231,0.101,0.06651037662337662,0.1544084116440979,168,63,0.453,-0.399
53025,231,-0.134,0.11340782683982684,0.23924450719198362,144,87,0.736,-0.351
53029,231,0.142,0.051407021645021644,0.12435196766917354,162,69,0.332,-0.413
53031,231,0.338,0.11190554112554113,0.1488940550264043,184,47,0.496,-0.364
53033,231,0.00596,-0.021268714285714287,0.09997036782730526,131,100,0.12,-0.428
53035,231,0.116,-0.003998233766233766,0.1061071015315755,144,87,0.181,-0.403
53037,231,-0.0953,0.03882169264069264,0.162780482442903,127,104,0.529,-0.367
53039,231,0.596,0.2127677186147186,0.20417742187688148,193,38,0.722,-0.327
53041,231,0.237,0.11922505627705628,0.1184923780678166,205,26,0.42,-0.331
53045,231,0.0797,0.1036034329004329,0.11644416629976173,191,40,0.386,-0.325
53047,231,0.0498,0.016228108225108225,0.10562823930465413,136,95,0.269,-0.384
53049,231,-0.179,-0.002997874458874459,0.12830381575296632,112,119,0.435,-0.399
53053,231,0.0886,0.06823398268398269,0.10484850002733614,185,46,0.249,-0.371
53055,231,-0.109,-0.07408770562770563,0.1553244335560107,66,165,0.648,-0.548
53057,231,-0.0326,0.04298562770562771,0.10373549936767448,173,58,0.231,-0.393
53061,231,0.148,0.07640930735930736,0.12375730828993631,184,47,0.239,-0.429
53063,231,-0.00834,0.02940687012987013,0.13606404768640815,122,109,0.445,-0.384
53065,231,0.0826,0.11553385281385281,0.14953723400037394,192,39,0.658,-0.336
53067,231,0.306,0.21092259740259742,0.11792161125163059,214,17,0.389,-0.325
53071,231,0.0364,0.13015458874458874,0.1838524903963469,183,48,0.541,-0.492
53073,231,0.0464,0.05361052380952381,0.09846656608999253,189,42,0.242,-0.353
53075,231,0.211,0.1283687186147186,0.155546515359578,189,42,0.547,-0.419
53077,231,-0.164,0.0238917316017316,0.13927252777741295,133,98,0.336,-0.38
54003,231,0.209,0.13875267532467533,0.08433156942462422,217,14,0.305,-0.195
54011,231,0.355,0.15684593073593073,0.14898535273169133,195,36,0.452,-0.345
54027,231,0.312,0.21218844155844155,0.1491478068202809,202,29,0.497,-0.258
54033,231,0.297,0.20939497835497836,0.20300322872967672,190,41,0.605,-0.367
54037,231,0.263,0.14987405627705627,0.1315194761835059,201,30,0.424,-0.336
54039,231,0.462,0.2433700432900433,0.1930399200852504,202,29,0.736,-0.316
54049,231,0.457,0.27805917748917747,0.18187546570618665,217,14,0.637,-0.281
54055,231,0.409,0.27648904761904763,0.12827813140391597,225,6,0.521,-0.263
54057,231,0.276,0.19359004329004328,0.10939901437636382,216,15,0.392,-0.202
54061,231,0.319,0.1481951948051948,0.11499863190426741,207,24,0.419,-0.331
54065,231,0.346,0.25080588744588744,0.1806812888750108,211,20,0.736,-0.251
54077,231,0.279,0.20755995670995672,0.1439882287232803,215,16,0.458,-0.391
54079,231,0.161,0.1403695670995671,0.13874158202676673,200,31,0.491,-0.353
54091,231,0.284,0.15062471861471863,0.10800063956647804,212,19,0.389,-0.239
55005,231,0.137,0.06180127965367965,0.11218634192234722,183,48,0.287,-0.371
55009,231,0.327,0.1994146536796537,0.14126709542445526,205,26,0.543,-0.333
55011,231,0.0938,0.03130951515151515,0.1340038437103772,149,82,0.339,-0.405
55013,231,0.208,0.11602787878787879,0.1822851493326322,174,57,0.682,-0.394
55017,231,0.186,0.10420086580086581,0.11744277792271286,185,46,0.289,-0.333
55019,231,0.315,0.19436017316017315,0.1632303364413383,198,33,0.526,-0.329
55021,231,0.292,0.18064565367965368,0.14999236836603874,196,35,0.469,-0.346
55025,231,0.111,0.06331883116883116,0.10080647264381769,182,49,0.203,-0.398
55027,231,0.242,0.1538064935064935,0.12017969653560528,196,35,0.358,-0.281
55029,231,0.263,0.16396208658008657,0.14551966946084116,184,47,0.397,-0.383
55031,231,0.255,0.0952065367965368,0.13646908791290488,177,54,0.382,-0.315
55033,231,0.082,0.012120142857142857,0.12703453018533953,129,102,0.266,-0.388
55035,231,0.0334,0.047906363636363636,0.11879803508376242,178,53,0.225,-0.419
55039,231,0.22,0.14247562770562772,0.11601184084401608,197,34,0.322,-0.336
55045,231,0.193,0.07955632034632035,0.24278741733183404,182,49,0.441,-0.541
55047,231,0.453,0.24751998701298702,0.1633247574088131,216,15,0.736,-0.264
55049,231,0.223,0.1803898354978355,0.15379303669086877,199,32,0.478,-0.355
55057,231,0.197,0.08915194805194805,0.11245145235444216,190,41,0.4,-0.342
55061,231,0.182,0.13438693506493507,0.10745926268397119,195,36,0.309,-0.278
55063,231,0.16,0.06964852813852813,0.1335737718478081,177,54,0.3,-0.397
55069,231,-0.166,-0.046327432900432904,0.12393192549921193,83,148,0.301,-0.429
55073,231,0.529,0.29333943722943723,0.2128250348140344,197,34,0.643,-0.324
55075,231,0.374,0.2739473593073593,0.12595202085282103,222,9,0.558,-0.244
55077,231,0.105,0.04233809090909091,0.08999305244824496,164,67,0.278,-0.29
55081,231,0.13,0.0533291341991342,0.11387472162953309,168,63,0.313,-0.409
55083,231,0.169,0.10580376623376624,0.16056472713280484,177,54,0.644,-0.365
55085,231,0.419,0.28408199134199136,0.18900676518469525,211,20,0.671,-0.248
55087,231,0.28,0.14459904761904763,0.1302437991846274,193,38,0.332,-0.366
55089,231,0.305,0.12245012987012988,0.1185001805483142,189,42,0.305,-0.322
55095,231,0.147,0.14388900476190475,0.15010482375160664,188,43,0.536,-0.321
55097,231,0.28,0.0975812987012987,0.1433984819762352,183,48,0.463,-0.388
55099,231,0.0691,-0.0258504329004329,0.12634651249564344,112,119,0.291,-0.389
55101,231,0.0526,0.07726014285714286,0.1773993807084956,152,79,0.415,-0.396
55107,231,0.139,0.11613922077922077,0.11105658496733802,196,35,0.391,-0.28
55111,231,0.243,0.13409186147186147,0.12147660858209211,195,36,0.412,-0.324
55113,231,0.124,0.029378813852813854,0.14873257493625783,136,95,0.426,-0.497
55115,231,0.736,0.24449275757575759,0.23746879619630784,188,43,0.736,-0.333
55117,231,0.194,0.1328773593073593,0.12319611722934992,188,43,0.344,-0.355
55119,231,0.125,0.14250861471861473,0.13009838598331633,189,42,0.478,-0.268
55121,231,0.00194,0.03751878787878788,0.10787232674224305,160,71,0.301,-0.364
55123,231,0.0932,0.02753434199134199,0.17347091693239286,143,88,0.376,-0.553
55125,231,0.27,0.20634785281385282,0.15621472021423918,193,38,0.538,-0.337
55127,231,0.225,0.16855073593073594,0.17766140147672327,201,30,0.623,-0.405
55129,231,-0.0292,0.024247818181818183,0.1428871369035923,137,94,0.491,-0.465
55131,231,0.0977,0.15873887445887447,0.1425273890491313,189,42,0.397,-0.398
55133,231,0.0608,0.08994930735930735,0.13058194189505445,183,48,0.37,-0.379
55135,231,0.23,0.14936758874458875,0.1200134261580749,208,23,0.451,-0.332
55137,231,0.0828,0.08251237229437229,0.13831860598670112,168,63,0.461,-0.262
55139,231,0.235,0.17351709956709957,0.16010367549153498,187,44,0.47,-0.377
55141,231,0.133,0.12191696969696969,0.1368888579655962,187,44,0.402,-0.349
56001,231,0.458,0.20498112554112555,0.1570754201692179,200,31,0.636,-0.21
56003,231,0.217,0.13997333333333334,0.1292823700232966,190,41,0.445,-0.304
56005,231,0.258,0.17902606926406928,0.136431150637377,198,33,0.445,-0.232
56009,231,0.47,0.09145439393939393,0.2161617259294647,132,99,0.736,-0.26
56011,231,0.472,0.5594748917748917,0.23653859133960153,219,12,0.736,-0.274
56013,231,0.262,0.06588238095238096,0.13653875438689123,169,62,0.498,-0.469
56015,231,0.209,0.32021645021645023,0.24390020462305959,201,30,0.736,-0.32
56019,231,-0.11,0.009361264069264068,0.18276696181863006,115,116,0.614,-0.369
56021,231,0.189,0.2302418181818182,0.16095026443562382,205,26,0.483,-0.285
56023,231,0.315,0.22064822077922078,0.17194401974163542,209,22,0.676,-0.344
56029,231,0.066,0.1058127922077922,0.17689574317172918,182,49,0.376,-0.372
56033,231,0.464,0.38113807792207793,0.2201362205568515,215,16,0.736,-0.206
56035,231,-0.00956,0.03748376623376624,0.18543496616736807,126,105,0.724,-0.355
56037,231,-0.00525,0.1652344935064935,0.16541415711479737,193,38,0.736,-0.238
56039,231,-0.103,-0.11220351948051947,0.10411938533675119,21,210,0.202,-0.479
56041,231,0.279,0.0941339393939394,0.15834929401848571,172,59,0.736,-0.402
56043,231,0.419,0.2288170303030303,0.1679876785750616,195,36,0.559,-0.306
56045,231,0.178,0.16425969696969697,0.2083820056893713,184,47,0.736,-0.456
