"GEO_ID","NAME","H8_001N",
"Geography","Geographic Area Name"," !!Total",
"0500000US34005","Burlington County, New Jersey","450276",
"0500000US34007","Camden County, New Jersey","517031",
"0500000US34009","Cape May County, New Jersey","93789",
"0500000US34011","Cumberland County, New Jersey","143430",
"0500000US34013","Essex County, New Jersey","837066",
"0500000US34015","Gloucester County, New Jersey","294548",
"0500000US34017","Hudson County, New Jersey","716696",
"0500000US34019","Hunterdon County, New Jersey","125355",
"0500000US34021","Mercer County, New Jersey","367863",
"0500000US34023","Middlesex County, New Jersey","840187",
"0500000US34025","Monmouth County, New Jersey","636745",
"0500000US34027","Morris County, New Jersey","500760",
"0500000US34029","Ocean County, New Jersey","630292",
"0500000US34031","Passaic County, New Jersey","514539",
"0500000US34033","Salem County, New Jersey","64004",
"0500000US34035","Somerset County, New Jersey","341329",
"0500000US34037","Sussex County, New Jersey","142943",
"0500000US34039","Union County, New Jersey","569791",
"0500000US34041","Warren County, New Jersey","107950",
"0500000US35001","Bernalillo County, New Mexico","665302",
"0500000US35003","Catron County, New Mexico","3541",
"0500000US35005","Chaves County, New Mexico","63036",
"0500000US35006","Cibola County, New Mexico","24987",
"0500000US35007","Colfax County, New Mexico","11769",
"0500000US35009","Curry County, New Mexico","47587",
"0500000US35011","De Baca County, New Mexico","1683",
"0500000US35013","Doña Ana County, New Mexico","214943",
"0500000US35015","Eddy County, New Mexico","61382",
"0500000US35017","Grant County, New Mexico","27535",
"0500000US35019","Guadalupe County, New Mexico","3855",
"0500000US35021","Harding County, New Mexico","657",
"0500000US35023","Hidalgo County, New Mexico","4111",
"0500000US35025","Lea County, New Mexico","72343",
"0500000US35027","Lincoln County, New Mexico","20179",
"0500000US35028","Los Alamos County, New Mexico","19337",
"0500000US35029","Luna County, New Mexico","24627",
"0500000US35031","McKinley County, New Mexico","72025",
"0500000US35033","Mora County, New Mexico","4182",
"0500000US35035","Otero County, New Mexico","64207",
"0500000US35037","Quay County, New Mexico","8694",
"0500000US35039","Rio Arriba County, New Mexico","40173",
"0500000US35041","Roosevelt County, New Mexico","18132",
"0500000US35043","Sandoval County, New Mexico","147786",
"0500000US35045","San Juan County, New Mexico","120336",
"0500000US35047","San Miguel County, New Mexico","26145",
"0500000US35049","Santa Fe County, New Mexico","152177",
"0500000US35051","Sierra County, New Mexico","11394",
"0500000US35053","Socorro County, New Mexico","15748",
"0500000US35055","Taos County, New Mexico","34231",
"0500000US35057","Torrance County, New Mexico","14742",
"0500000US35059","Union County, New Mexico","3625",
"0500000US35061","Valencia County, New Mexico","74201",
"0500000US36001","Albany County, New York","298125",
"0500000US36003","Allegany County, New York","41954",
"0500000US36005","Bronx County, New York","1419839",
"0500000US36007","Broome County, New York","186977",
"0500000US36009","Cattaraugus County, New York","74296",
"0500000US36011","Cayuga County, New York","72612",
"0500000US36013","Chautauqua County, New York","122621",
"0500000US36015","Chemung County, New York","80283",
"0500000US36017","Chenango County, New York","46382",
"0500000US36019","Clinton County, New York","74230",
"0500000US36021","Columbia County, New York","59800",
"0500000US36023","Cortland County, New York","42933",
"0500000US36025","Delaware County, New York","42192",
"0500000US36027","Dutchess County, New York","278565",
"0500000US36029","Erie County, New York","926963",
"0500000US36031","Essex County, New York","35590",
"0500000US36033","Franklin County, New York","43608",
"0500000US36035","Fulton County, New York","51777",
"0500000US36037","Genesee County, New York","56325",
"0500000US36039","Greene County, New York","44823",
"0500000US36041","Hamilton County, New York","4988",
"0500000US36043","Herkimer County, New York","58824",
"0500000US36045","Jefferson County, New York","109828",
"0500000US36047","Kings County, New York","2690128",
"0500000US36049","Lewis County, New York","26311",
"0500000US36051","Livingston County, New York","57225",
"0500000US36053","Madison County, New York","63060",
"0500000US36055","Monroe County, New York","731796",
"0500000US36057","Montgomery County, New York","48311",
"0500000US36059","Nassau County, New York","1374049",
"0500000US36061","New York County, New York","1616716",
"0500000US36063","Niagara County, New York","208766",
"0500000US36065","Oneida County, New York","220130",
"0500000US36067","Onondaga County, New York","456645",
"0500000US36069","Ontario County, New York","108456",
"0500000US36071","Orange County, New York","387578",
"0500000US36073","Orleans County, New York","38209",
"0500000US36075","Oswego County, New York","112822",
"0500000US36077","Otsego County, New York","52725",
"0500000US36079","Putnam County, New York","95339",
"0500000US36081","Queens County, New York","2370367",
"0500000US36083","Rensselaer County, New York","154188",
"0500000US36085","Richmond County, New York","488412",
"0500000US36087","Rockland County, New York","331844",
"0500000US36089","St. Lawrence County, New York","97643",
"0500000US36091","Saratoga County, New York","231548",
"0500000US36093","Schenectady County, New York","153458",
"0500000US36095","Schoharie County, New York","28519",
"0500000US36097","Schuyler County, New York","17639",
"0500000US36099","Seneca County, New York","31685",
"0500000US36101","Steuben County, New York","92115",
"0500000US36103","Suffolk County, New York","1496138",
"0500000US36105","Sullivan County, New York","74163",
"0500000US36107","Tioga County, New York","47820",
"0500000US36109","Tompkins County, New York","91273",
"0500000US36111","Ulster County, New York","170449",
"0500000US36113","Warren County, New York","64653",
"0500000US36115","Washington County, New York","58272",
"0500000US36117","Wayne County, New York","90073",
"0500000US36119","Westchester County, New York","980029",
"0500000US36121","Wyoming County, New York","36912",
"0500000US36123","Yates County, New York","23465",
"0500000US37001","Alamance County, North Carolina","165323",
"0500000US37003","Alexander County, North Carolina","34952",
"0500000US37005","Alleghany County, North Carolina","10642",
"0500000US37007","Anson County, North Carolina","20414",
"0500000US37009","Ashe County, North Carolina","26122",
"0500000US37011","Avery County, North Carolina","15290",
"0500000US37013","Beaufort County, North Carolina","44223",
"0500000US37015","Bertie County, North Carolina","16419",
"0500000US37017","Bladen County, North Carolina","29279",
"0500000US37019","Brunswick County, North Carolina","135729",
"0500000US37021","Buncombe County, North Carolina","261296",
"0500000US37023","Burke County, North Carolina","84738",
"0500000US37025","Cabarrus County, North Carolina","223998",
"0500000US37027","Caldwell County, North Carolina","79547",
"0500000US37029","Camden County, North Carolina","10348",
"0500000US37031","Carteret County, North Carolina","66822",
"0500000US37033","Caswell County, North Carolina","21260",
"0500000US37035","Catawba County, North Carolina","157784",
"0500000US37037","Chatham County, North Carolina","75478",
"0500000US37039","Cherokee County, North Carolina","28421",
"0500000US37041","Chowan County, North Carolina","13424",
"0500000US37043","Clay County, North Carolina","10991",
"0500000US37045","Cleveland County, North Carolina","97419",
"0500000US37047","Columbus County, North Carolina","48115",
"0500000US37049","Craven County, North Carolina","97251",
"0500000US37051","Cumberland County, North Carolina","320254",
"0500000US37053","Currituck County, North Carolina","27953",
"0500000US37055","Dare County, North Carolina","36605",
"0500000US37057","Davidson County, North Carolina","167067",
"0500000US37059","Davie County, North Carolina","42300",
"0500000US37061","Duplin County, North Carolina","48289",
"0500000US37063","Durham County, North Carolina","310500",
"0500000US37065","Edgecombe County, North Carolina","48206",
"0500000US37067","Forsyth County, North Carolina","371663",
"0500000US37069","Franklin County, North Carolina","67003",
"0500000US37071","Gaston County, North Carolina","224483",
"0500000US37073","Gates County, North Carolina","10362",
"0500000US37075","Graham County, North Carolina","7755",
"0500000US37077","Granville County, North Carolina","56716",
"0500000US37079","Greene County, North Carolina","17054",
"0500000US37081","Guilford County, North Carolina","515837",
"0500000US37083","Halifax County, North Carolina","47326",
"0500000US37085","Harnett County, North Carolina","130112",
"0500000US37087","Haywood County, North Carolina","61140",
"0500000US37089","Henderson County, North Carolina","114932",
"0500000US37091","Hertford County, North Carolina","18771",
"0500000US37093","Hoke County, North Carolina","51661",
"0500000US37095","Hyde County, North Carolina","4022",
"0500000US37097","Iredell County, North Carolina","184973",
"0500000US37099","Jackson County, North Carolina","38512",
"0500000US37101","Johnston County, North Carolina","214262",
"0500000US37103","Jones County, North Carolina","9089",
"0500000US37105","Lee County, North Carolina","62256",
"0500000US37107","Lenoir County, North Carolina","53748",
"0500000US37109","Lincoln County, North Carolina","86010",
"0500000US37111","McDowell County, North Carolina","43141",
"0500000US37113","Macon County, North Carolina","36696",
"0500000US37115","Madison County, North Carolina","20323",
"0500000US37117","Martin County, North Carolina","21837",
"0500000US37119","Mecklenburg County, North Carolina","1098059",
"0500000US37121","Mitchell County, North Carolina","14763",
"0500000US37123","Montgomery County, North Carolina","25114",
"0500000US37125","Moore County, North Carolina","98739",
"0500000US37127","Nash County, North Carolina","93349",
"0500000US37129","New Hanover County, North Carolina","219872",
"0500000US37131","Northampton County, North Carolina","17136",
"0500000US37133","Onslow County, North Carolina","180517",
"0500000US37135","Orange County, North Carolina","137323",
"0500000US37137","Pamlico County, North Carolina","11506",
"0500000US37139","Pasquotank County, North Carolina","38097",
"0500000US37141","Pender County, North Carolina","59043",
"0500000US37143","Perquimans County, North Carolina","12900",
"0500000US37145","Person County, North Carolina","38737",
"0500000US37147","Pitt County, North Carolina","165121",
"0500000US37149","Polk County, North Carolina","18888",
"0500000US37151","Randolph County, North Carolina","142567",
"0500000US37153","Richmond County, North Carolina","41983",
"0500000US37155","Robeson County, North Carolina","112589",
"0500000US37157","Rockingham County, North Carolina","90117",
"0500000US37159","Rowan County, North Carolina","142766",
"0500000US37161","Rutherford County, North Carolina","63269",
"0500000US37163","Sampson County, North Carolina","57897",
"0500000US37165","Scotland County, North Carolina","30899",
"0500000US37167","Stanly County, North Carolina","60473",
"0500000US37169","Stokes County, North Carolina","43892",
"0500000US37171","Surry County, North Carolina","70409",
"0500000US37173","Swain County, North Carolina","13720",
"0500000US37175","Transylvania County, North Carolina","32117",
"0500000US37177","Tyrrell County, North Carolina","3228",
"0500000US37179","Union County, North Carolina","235355",
"0500000US37181","Vance County, North Carolina","42099",
"0500000US37183","Wake County, North Carolina","1108274",
"0500000US37185","Warren County, North Carolina","17772",
"0500000US37187","Washington County, North Carolina","10834",
"0500000US37189","Watauga County, North Carolina","47117",
"0500000US37191","Wayne County, North Carolina","113361",
"0500000US37193","Wilkes County, North Carolina","64918",
"0500000US37195","Wilson County, North Carolina","77811",
"0500000US37197","Yadkin County, North Carolina","36753",
"0500000US37199","Yancey County, North Carolina","18339",
"0500000US38001","Adams County, North Dakota","2136",
"0500000US38003","Barnes County, North Dakota","10338",
"0500000US38005","Benson County, North Dakota","5921",
"0500000US38007","Billings County, North Dakota","939",
"0500000US38009","Bottineau County, North Dakota","6200",
"0500000US38011","Bowman County, North Dakota","2944",
"0500000US38013","Burke County, North Dakota","2201",
"0500000US38015","Burleigh County, North Dakota","94272",
"0500000US38017","Cass County, North Dakota","178768",
"0500000US38019","Cavalier County, North Dakota","3659",
"0500000US38021","Dickey County, North Dakota","4628",
"0500000US38023","Divide County, North Dakota","2150",
"0500000US38025","Dunn County, North Dakota","4017",
"0500000US38027","Eddy County, North Dakota","2267",
"0500000US38029","Emmons County, North Dakota","3241",
"0500000US38031","Foster County, North Dakota","3324",
"0500000US38033","Golden Valley County, North Dakota","1677",
"0500000US38035","Grand Forks County, North Dakota","68932",
"0500000US38037","Grant County, North Dakota","2236",
"0500000US38039","Griggs County, North Dakota","2224",
"0500000US38041","Hettinger County, North Dakota","2373",
"0500000US38043","Kidder County, North Dakota","2394",
"0500000US38045","LaMoure County, North Dakota","3843",
"0500000US38047","Logan County, North Dakota","1820",
"0500000US38049","McHenry County, North Dakota","5305",
"0500000US38051","McIntosh County, North Dakota","2438",
"0500000US38053","McKenzie County, North Dakota","14588",
"0500000US38055","McLean County, North Dakota","9572",
"0500000US38057","Mercer County, North Dakota","8237",
"0500000US38059","Morton County, North Dakota","32533",
"0500000US38061","Mountrail County, North Dakota","9731",
"0500000US38063","Nelson County, North Dakota","2902",
"0500000US38065","Oliver County, North Dakota","1875",
"0500000US38067","Pembina County, North Dakota","6714",
"0500000US38069","Pierce County, North Dakota","3865",
"0500000US38071","Ramsey County, North Dakota","11160",
"0500000US38073","Ransom County, North Dakota","5299",
"0500000US38075","Renville County, North Dakota","2242",
"0500000US38077","Richland County, North Dakota","15504",
"0500000US38079","Rolette County, North Dakota","12032",
"0500000US38081","Sargent County, North Dakota","3813",
"0500000US38083","Sheridan County, North Dakota","1256",
"0500000US38085","Sioux County, North Dakota","3825",
"0500000US38087","Slope County, North Dakota","706",
"0500000US38089","Stark County, North Dakota","32923",
"0500000US38091","Steele County, North Dakota","1798",
"0500000US38093","Stutsman County, North Dakota","19727",
"0500000US38095","Towner County, North Dakota","2130",
"0500000US38097","Traill County, North Dakota","7608",
"0500000US38099","Walsh County, North Dakota","10271",
"0500000US38101","Ward County, North Dakota","67963",
"0500000US38103","Wells County, North Dakota","3898",
"0500000US38105","Williams County, North Dakota","40425",
"0500000US39001","Adams County, Ohio","27172",
"0500000US39003","Allen County, Ohio","98684",
"0500000US39005","Ashland County, Ohio","50925",
"0500000US39007","Ashtabula County, Ohio","94228",
"0500000US39009","Athens County, Ohio","54422",
"0500000US39011","Auglaize County, Ohio","45941",
"0500000US39013","Belmont County, Ohio","62740",
"0500000US39015","Brown County, Ohio","43160",
"0500000US39017","Butler County, Ohio","377708",
"0500000US39019","Carroll County, Ohio","26380",
"0500000US39021","Champaign County, Ohio","38267",
"0500000US39023","Clark County, Ohio","133481",
"0500000US39025","Clermont County, Ohio","206487",
"0500000US39027","Clinton County, Ohio","40701",
"0500000US39029","Columbiana County, Ohio","98160",
"0500000US39031","Coshocton County, Ohio","36263",
"0500000US39033","Crawford County, Ohio","41569",
"0500000US39035","Cuyahoga County, Ohio","1237546",
"0500000US39037","Darke County, Ohio","51244",
"0500000US39039","Defiance County, Ohio","37597",
"0500000US39041","Delaware County, Ohio","212227",
"0500000US39043","Erie County, Ohio","73639",
"0500000US39045","Fairfield County, Ohio","155588",
"0500000US39047","Fayette County, Ohio","28600",
"0500000US39049","Franklin County, Ohio","1292469",
"0500000US39051","Fulton County, Ohio","42347",
"0500000US39053","Gallia County, Ohio","28624",
"0500000US39055","Geauga County, Ohio","94179",
"0500000US39057","Greene County, Ohio","160174",
"0500000US39059","Guernsey County, Ohio","37902",
"0500000US39061","Hamilton County, Ohio","809140",
"0500000US39063","Hancock County, Ohio","73146",
"0500000US39065","Hardin County, Ohio","28895",
"0500000US39067","Harrison County, Ohio","14261",
"0500000US39069","Henry County, Ohio","27356",
"0500000US39071","Highland County, Ohio","42923",
"0500000US39073","Hocking County, Ohio","27854",
"0500000US39075","Holmes County, Ohio","43478",
"0500000US39077","Huron County, Ohio","58127",
"0500000US39079","Jackson County, Ohio","32339",
"0500000US39081","Jefferson County, Ohio","62863",
"0500000US39083","Knox County, Ohio","59183",
"0500000US39085","Lake County, Ohio","230143",
"0500000US39087","Lawrence County, Ohio","57678",
"0500000US39089","Licking County, Ohio","174627",
"0500000US39091","Logan County, Ohio","45746",
"0500000US39093","Lorain County, Ohio","303752",
"0500000US39095","Lucas County, Ohio","420901",
"0500000US39097","Madison County, Ohio","38699",
"0500000US39099","Mahoning County, Ohio","221433",
"0500000US39101","Marion County, Ohio","59792",
"0500000US39103","Medina County, Ohio","180739",
"0500000US39105","Meigs County, Ohio","22028",
"0500000US39107","Mercer County, Ohio","41993",
"0500000US39109","Miami County, Ohio","107804",
"0500000US39111","Monroe County, Ohio","13303",
"0500000US39113","Montgomery County, Ohio","523849",
"0500000US39115","Morgan County, Ohio","13671",
"0500000US39117","Morrow County, Ohio","34664",
"0500000US39119","Muskingum County, Ohio","84783",
"0500000US39121","Noble County, Ohio","11535",
"0500000US39123","Ottawa County, Ohio","39867",
"0500000US39125","Paulding County, Ohio","18718",
"0500000US39127","Perry County, Ohio","35096",
"0500000US39129","Pickaway County, Ohio","54225",
"0500000US39131","Pike County, Ohio","26722",
"0500000US39133","Portage County, Ohio","154202",
"0500000US39135","Preble County, Ohio","40670",
"0500000US39137","Putnam County, Ohio","34056",
"0500000US39139","Richland County, Ohio","117960",
"0500000US39141","Ross County, Ohio","71713",
"0500000US39143","Sandusky County, Ohio","58023",
"0500000US39145","Scioto County, Ohio","70711",
"0500000US39147","Seneca County, Ohio","52638",
"0500000US39149","Shelby County, Ohio","47729",
"0500000US39151","Stark County, Ohio","367247",
"0500000US39153","Summit County, Ohio","531572",
"0500000US39155","Trumbull County, Ohio","198230",
"0500000US39157","Tuscarawas County, Ohio","92226",
"0500000US39159","Union County, Ohio","59896",
"0500000US39161","Van Wert County, Ohio","28564",
"0500000US39163","Vinton County, Ohio","12729",
"0500000US39165","Warren County, Ohio","237254",
"0500000US39167","Washington County, Ohio","58425",
"0500000US39169","Wayne County, Ohio","112848",
"0500000US39171","Williams County, Ohio","36100",
"0500000US39173","Wood County, Ohio","125647",
"0500000US39175","Wyandot County, Ohio","21623",
"0500000US40001","Adair County, Oklahoma","19292",
"0500000US40003","Alfalfa County, Oklahoma","4547",
"0500000US40005","Atoka County, Oklahoma","12552",
"0500000US40007","Beaver County, Oklahoma","4995",
"0500000US40009","Beckham County, Oklahoma","20048",
"0500000US40011","Blaine County, Oklahoma","8635",
"0500000US40013","Bryan County, Oklahoma","45152",
"0500000US40015","Caddo County, Oklahoma","23379",
"0500000US40017","Canadian County, Oklahoma","152121",
"0500000US40019","Carter County, Oklahoma","47424",
"0500000US40021","Cherokee County, Oklahoma","45188",
"0500000US40023","Choctaw County, Oklahoma","14038",
"0500000US40025","Cimarron County, Oklahoma","2288",
"0500000US40027","Cleveland County, Oklahoma","282378",
"0500000US40029","Coal County, Oklahoma","5220",
"0500000US40031","Comanche County, Oklahoma","111687",
"0500000US40033","Cotton County, Oklahoma","5495",
"0500000US40035","Craig County, Oklahoma","13114",
"0500000US40037","Creek County, Oklahoma","71000",
"0500000US40039","Custer County, Oklahoma","27141",
"0500000US40041","Delaware County, Oklahoma","39854",
"0500000US40043","Dewey County, Oklahoma","4422",
"0500000US40045","Ellis County, Oklahoma","3698",
"0500000US40047","Garfield County, Oklahoma","61226",
"0500000US40049","Garvin County, Oklahoma","25493",
"0500000US40051","Grady County, Oklahoma","53168",
"0500000US40053","Grant County, Oklahoma","4076",
"0500000US40055","Greer County, Oklahoma","4631",
"0500000US40057","Harmon County, Oklahoma","2441",
"0500000US40059","Harper County, Oklahoma","3241",
"0500000US40061","Haskell County, Oklahoma","11481",
"0500000US40063","Hughes County, Oklahoma","11566",
"0500000US40065","Jackson County, Oklahoma","24072",
"0500000US40067","Jefferson County, Oklahoma","5291",
"0500000US40069","Johnston County, Oklahoma","9901",
"0500000US40071","Kay County, Oklahoma","42594",
"0500000US40073","Kingfisher County, Oklahoma","14914",
"0500000US40075","Kiowa County, Oklahoma","8379",
"0500000US40077","Latimer County, Oklahoma","9150",
"0500000US40079","Le Flore County, Oklahoma","46436",
"0500000US40081","Lincoln County, Oklahoma","33221",
"0500000US40083","Logan County, Oklahoma","47605",
"0500000US40085","Love County, Oklahoma","10071",
"0500000US40087","McClain County, Oklahoma","41326",
"0500000US40089","McCurtain County, Oklahoma","30539",
"0500000US40091","McIntosh County, Oklahoma","18654",
"0500000US40093","Major County, Oklahoma","7671",
"0500000US40095","Marshall County, Oklahoma","15118",
"0500000US40097","Mayes County, Oklahoma","38643",
"0500000US40099","Murray County, Oklahoma","13500",
"0500000US40101","Muskogee County, Oklahoma","62718",
"0500000US40103","Noble County, Oklahoma","10557",
"0500000US40105","Nowata County, Oklahoma","9211",
"0500000US40107","Okfuskee County, Oklahoma","10100",
"0500000US40109","Oklahoma County, Oklahoma","780347",
"0500000US40111","Okmulgee County, Oklahoma","35386",
"0500000US40113","Osage County, Oklahoma","44424",
"0500000US40115","Ottawa County, Oklahoma","29308",
"0500000US40117","Pawnee County, Oklahoma","15372",
"0500000US40119","Payne County, Oklahoma","72192",
"0500000US40121","Pittsburg County, Oklahoma","41715",
"0500000US40123","Pontotoc County, Oklahoma","37343",
"0500000US40125","Pottawatomie County, Oklahoma","69034",
"0500000US40127","Pushmataha County, Oklahoma","10694",
"0500000US40129","Roger Mills County, Oklahoma","3433",
"0500000US40131","Rogers County, Oklahoma","93465",
"0500000US40133","Seminole County, Oklahoma","22934",
"0500000US40135","Sequoyah County, Oklahoma","38863",
"0500000US40137","Stephens County, Oklahoma","42229",
"0500000US40139","Texas County, Oklahoma","21023",
"0500000US40141","Tillman County, Oklahoma","6846",
"0500000US40143","Tulsa County, Oklahoma","657373",
"0500000US40145","Wagoner County, Oklahoma","80691",
"0500000US40147","Washington County, Oklahoma","51283",
"0500000US40149","Washita County, Oklahoma","10695",
"0500000US40151","Woods County, Oklahoma","7615",
"0500000US40153","Woodward County, Oklahoma","19122",
"0500000US41001","Baker County, Oregon","16216",
"0500000US41003","Benton County, Oregon","88720",
"0500000US41005","Clackamas County, Oregon","417483",
"0500000US41007","Clatsop County, Oregon","40542",
"0500000US41009","Columbia County, Oregon","52085",
"0500000US41011","Coos County, Oregon","63590",
"0500000US41013","Crook County, Oregon","24563",
"0500000US41015","Curry County, Oregon","23256",
"0500000US41017","Deschutes County, Oregon","196544",
"0500000US41019","Douglas County, Oregon","109548",
"0500000US41021","Gilliam County, Oregon","1973",
"0500000US41023","Grant County, Oregon","7168",
"0500000US41025","Harney County, Oregon","7356",
"0500000US41027","Hood River County, Oregon","23614",
"0500000US41029","Jackson County, Oregon","220000",
"0500000US41031","Jefferson County, Oregon","23400",
"0500000US41033","Josephine County, Oregon","86609",
"0500000US41035","Klamath County, Oregon","68390",
"0500000US41037","Lake County, Oregon","7619",
"0500000US41039","Lane County, Oregon","369810",
"0500000US41041","Lincoln County, Oregon","49806",
"0500000US41043","Linn County, Oregon","127180",
"0500000US41045","Malheur County, Oregon","28394",
"0500000US41047","Marion County, Oregon","335258",
"0500000US41049","Morrow County, Oregon","12155",
"0500000US41051","Multnomah County, Oregon","793253",
"0500000US41053","Polk County, Oregon","85370",
"0500000US41055","Sherman County, Oregon","1870",
"0500000US41057","Tillamook County, Oregon","26972",
"0500000US41059","Umatilla County, Oregon","75526",
"0500000US41061","Union County, Oregon","25844",
"0500000US41063","Wallowa County, Oregon","7329",
"0500000US41065","Wasco County, Oregon","26000",
"0500000US41067","Washington County, Oregon","593106",
"0500000US41069","Wheeler County, Oregon","1440",
"0500000US41071","Yamhill County, Oregon","102337",
"0500000US42001","Adams County, Pennsylvania","100329",
"0500000US42003","Allegheny County, Pennsylvania","1216021",
"0500000US42005","Armstrong County, Pennsylvania","64885",
"0500000US42007","Beaver County, Pennsylvania","165357",
"0500000US42009","Bedford County, Pennsylvania","47257",
"0500000US42011","Berks County, Pennsylvania","416469",
"0500000US42013","Blair County, Pennsylvania","118705",
"0500000US42015","Bradford County, Pennsylvania","59317",
"0500000US42017","Bucks County, Pennsylvania","637690",
"0500000US42019","Butler County, Pennsylvania","188803",
"0500000US42021","Cambria County, Pennsylvania","127220",
"0500000US42023","Cameron County, Pennsylvania","4529",
"0500000US42025","Carbon County, Pennsylvania","63910",
"0500000US42027","Centre County, Pennsylvania","138157",
"0500000US42029","Chester County, Pennsylvania","520766",
"0500000US42031","Clarion County, Pennsylvania","35481",
"0500000US42033","Clearfield County, Pennsylvania","74781",
"0500000US42035","Clinton County, Pennsylvania","36091",
"0500000US42037","Columbia County, Pennsylvania","61135",
"0500000US42039","Crawford County, Pennsylvania","80100",
"0500000US42041","Cumberland County, Pennsylvania","246982",
"0500000US42043","Dauphin County, Pennsylvania","279820",
"0500000US42045","Delaware County, Pennsylvania","555984",
"0500000US42047","Elk County, Pennsylvania","30677",
"0500000US42049","Erie County, Pennsylvania","258398",
"0500000US42051","Fayette County, Pennsylvania","124817",
"0500000US42053","Forest County, Pennsylvania","4164",
"0500000US42055","Franklin County, Pennsylvania","154577",
"0500000US42057","Fulton County, Pennsylvania","14400",
"0500000US42059","Greene County, Pennsylvania","32921",
"0500000US42061","Huntingdon County, Pennsylvania","39184",
"0500000US42063","Indiana County, Pennsylvania","77549",
"0500000US42065","Jefferson County, Pennsylvania","43839",
"0500000US42067","Juniata County, Pennsylvania","23229",
"0500000US42069","Lackawanna County, Pennsylvania","207659",
"0500000US42071","Lancaster County, Pennsylvania","538715",
"0500000US42073","Lawrence County, Pennsylvania","84059",
"0500000US42075","Lebanon County, Pennsylvania","140164",
"0500000US42077","Lehigh County, Pennsylvania","366869",
"0500000US42079","Luzerne County, Pennsylvania","314500",
"0500000US42081","Lycoming County, Pennsylvania","109021",
"0500000US42083","McKean County, Pennsylvania","37891",
"0500000US42085","Mercer County, Pennsylvania","104681",
"0500000US42087","Mifflin County, Pennsylvania","45501",
"0500000US42089","Monroe County, Pennsylvania","164745",
"0500000US42091","Montgomery County, Pennsylvania","834245",
"0500000US42093","Montour County, Pennsylvania","17450",
"0500000US42095","Northampton County, Pennsylvania","301360",
"0500000US42097","Northumberland County, Pennsylvania","88095",
"0500000US42099","Perry County, Pennsylvania","45313",
"0500000US42101","Philadelphia County, Pennsylvania","1557088",
"0500000US42103","Pike County, Pennsylvania","58042",
"0500000US42105","Potter County, Pennsylvania","16174",
"0500000US42107","Schuylkill County, Pennsylvania","136054",
"0500000US42109","Snyder County, Pennsylvania","37246",
"0500000US42111","Somerset County, Pennsylvania","69390",
"0500000US42113","Sullivan County, Pennsylvania","5553",
"0500000US42115","Susquehanna County, Pennsylvania","38120",
"0500000US42117","Tioga County, Pennsylvania","39777",
"0500000US42119","Union County, Pennsylvania","35343",
"0500000US42121","Venango County, Pennsylvania","49566",
"0500000US42123","Warren County, Pennsylvania","37756",
"0500000US42125","Washington County, Pennsylvania","204457",
"0500000US42127","Wayne County, Pennsylvania","47932",
"0500000US42129","Westmoreland County, Pennsylvania","348454",
"0500000US42131","Wyoming County, Pennsylvania","25473",
"0500000US42133","York County, Pennsylvania","448367",
"0500000US44001","Bristol County, Rhode Island","47388",
"0500000US44003","Kent County, Rhode Island","168274",
"0500000US44005","Newport County, Rhode Island","81822",
"0500000US44007","Providence County, Rhode Island","631715",
"0500000US44009","Washington County, Rhode Island","122425",
"0500000US45001","Abbeville County, South Carolina","23474",
"0500000US45003","Aiken County, South Carolina","166116",
"0500000US45005","Allendale County, South Carolina","7033",
"0500000US45007","Anderson County, South Carolina","200505",
"0500000US45009","Bamberg County, South Carolina","12469",
"0500000US45011","Barnwell County, South Carolina","20097",
"0500000US45013","Beaufort County, South Carolina","178851",
"0500000US45015","Berkeley County, South Carolina","225525",
"0500000US45017","Calhoun County, South Carolina","13956",
"0500000US45019","Charleston County, South Carolina","399146",
"0500000US45021","Cherokee County, South Carolina","55008",
"0500000US45023","Chester County, South Carolina","32085",
"0500000US45025","Chesterfield County, South Carolina","42490",
"0500000US45027","Clarendon County, South Carolina","29861",
"0500000US45029","Colleton County, South Carolina","38182",
"0500000US45031","Darlington County, South Carolina","61878",
"0500000US45033","Dillon County, South Carolina","27937",
"0500000US45035","Dorchester County, South Carolina","159533",
"0500000US45037","Edgefield County, South Carolina","23395",
"0500000US45039","Fairfield County, South Carolina","20622",
"0500000US45041","Florence County, South Carolina","133772",
"0500000US45043","Georgetown County, South Carolina","62761",
"0500000US45045","Greenville County, South Carolina","515090",
"0500000US45047","Greenwood County, South Carolina","66552",
"0500000US45049","Hampton County, South Carolina","17244",
"0500000US45051","Horry County, South Carolina","343874",
"0500000US45053","Jasper County, South Carolina","27688",
"0500000US45055","Kershaw County, South Carolina","65029",
"0500000US45057","Lancaster County, South Carolina","94105",
"0500000US45059","Laurens County, South Carolina","65646",
"0500000US45061","Lee County, South Carolina","15052",
"0500000US45063","Lexington County, South Carolina","291428",
"0500000US45065","McCormick County, South Carolina","8530",
"0500000US45067","Marion County, South Carolina","28990",
"0500000US45069","Marlboro County, South Carolina","23921",
"0500000US45071","Newberry County, South Carolina","36244",
"0500000US45073","Oconee County, South Carolina","77904",
"0500000US45075","Orangeburg County, South Carolina","80593",
"0500000US45077","Pickens County, South Carolina","122369",
"0500000US45079","Richland County, South Carolina","389188",
"0500000US45081","Saluda County, South Carolina","18546",
"0500000US45083","Spartanburg County, South Carolina","319678",
"0500000US45085","Sumter County, South Carolina","103027",
"0500000US45087","Union County, South Carolina","26834",
